id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
63003,"Conjunto Pedro Álvares Cabral - Marambaia, Belém - PA, 66615-770, Brasil",Norte,Pará,BELEM,MARAMBAIA,,CONJUNTO PEDRO ALVARES CABRAL,-1.4036286109141713,-48.45850350496293,"03/03/2024, 22:10:00",false,false,Não se aplica,Não identificado,,,false,268795c4-fab8-4d43-983c-eb9bfc9df781,People,dead,Sem identificação,"04/03/2024, 06:00:00",Civilian,37,adulto,mulher cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63011,"Av. Hélio Amanajás - Águas Negras, Belém - PA, 66822-460, Brasil",Norte,Pará,BELEM,AGUAS NEGRAS,,,-1.3034487366579421,-48.457968988924144,"04/03/2024, 06:00:00",false,false,Não se aplica,Não identificado,,,false,59786253-a0d8-4d06-881a-931be8db8562,People,dead,Encontro de cadáver,"04/03/2024, 06:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63018,"R. Olávo Nunes - Benguí, Belém - PA, 66630-315, Brasil",Norte,Pará,BELEM,BENGUI,,,-1.3746177514970104,-48.448383078573606,"04/03/2024, 13:00:00",true,true,24°BPM,Ação policial,,,true,505b2c46-f967-4bde-b7f9-33601b8329f8,People,dead,Chacina,"03/04/2024, 13:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63018,"R. Olávo Nunes - Benguí, Belém - PA, 66630-315, Brasil",Norte,Pará,BELEM,BENGUI,,,-1.3746177514970104,-48.448383078573606,"04/03/2024, 13:00:00",true,true,24°BPM,Ação policial,,,true,a425a6b1-972e-497a-b582-139c7c972a61,People,dead,Chacina,"03/04/2024, 13:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63018,"R. Olávo Nunes - Benguí, Belém - PA, 66630-315, Brasil",Norte,Pará,BELEM,BENGUI,,,-1.3746177514970104,-48.448383078573606,"04/03/2024, 13:00:00",true,true,24°BPM,Ação policial,,,true,9978ea81-6039-4535-ba99-ab2d0c855a23,People,dead,Chacina,"03/04/2024, 13:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63041,"Rua da Bateria - Farol, Belém - PA, Brasil",Norte,Pará,BELEM,FAROL,,,-1.1360390721158633,-48.463135143047694,"04/03/2024, 17:00:00",false,false,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,d2305b3e-2b07-4454-9c1e-a03c7e6928ff,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63038,"Rua Cabral - Comunidade Pedro Carneiro, Paracuri, Belém - PA, 66812-020, Brasil",Norte,Pará,BELEM,PARACURI,,COMUNIDADE PEDRO CARNEIRO,-1.3126847303083145,-48.484302876127806,"05/03/2024, 07:00:00",true,true,10° BPM,Ação policial,,,false,7801faa7-02ab-415e-8d90-3b5f81befc9a,People,dead,Sem identificação,"05/03/2024, 07:00:00",Civilian,19,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63111,"Rua Castanheira -Conjunto Verdejante IV, Aurá, Ananindeua - PA, 66690-450, Brasil",Norte,Pará,ANANINDEUA,AURA,,CONJUNTO VERDEJANTE IV,-1.4179584808383612,-48.39774673155236,"08/03/2024, 01:30:00",false,true,não se aplica,Homicidio/Tentativa,,,false,6f41d247-b4a3-4b4d-b235-fe27178e1b1e,People,dead,Sem identificação,"08/03/2024, 01:30:00",Agent,,adulto,homem cis,Negra,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,sargento,fora de serviço,Não identificado
63142,"Av. Pôrto Grande - Curuçambá, Ananindeua - PA, 66017-970, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,,-1.3358785665955673,-48.37827684695579,"09/03/2024, 09:50:00",false,false,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,2dfa0708-54a5-4301-a13a-1e231453e71c,People,wounded,Sem identificação,,Civilian,33,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63155,"Av. Jarbas Passarinho, 54 - Benevides, PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,PRESIDENTE MEDICI,,,-1.362697224275154,-48.25084416954467,"10/03/2024, 00:48:00",false,false,Não se aplica,Briga,,"Ataques armados sobre rodas,Bar",false,2c57176c-8463-4bd5-9399-6c8073c12e0a,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63155,"Av. Jarbas Passarinho, 54 - Benevides, PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,PRESIDENTE MEDICI,,,-1.362697224275154,-48.25084416954467,"10/03/2024, 00:48:00",false,false,Não se aplica,Briga,,"Ataques armados sobre rodas,Bar",false,963e2ae4-887c-4499-bfc2-37e25f0ebf9f,People,wounded,Sem identificação,,Civilian,48,adulto,homem cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63155,"Av. Jarbas Passarinho, 54 - Benevides, PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,PRESIDENTE MEDICI,,,-1.362697224275154,-48.25084416954467,"10/03/2024, 00:48:00",false,false,Não se aplica,Briga,,"Ataques armados sobre rodas,Bar",false,263126b0-bc93-46a4-a3f0-74ccab7dcc40,People,dead,Sem identificação,"10/03/2024, 00:48:00",Civilian,,adulto,homem cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63155,"Av. Jarbas Passarinho, 54 - Benevides, PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,PRESIDENTE MEDICI,,,-1.362697224275154,-48.25084416954467,"10/03/2024, 00:48:00",false,false,Não se aplica,Briga,,"Ataques armados sobre rodas,Bar",false,325e71ef-9484-4e5f-a724-a45bf773203b,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63155,"Av. Jarbas Passarinho, 54 - Benevides, PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,PRESIDENTE MEDICI,,,-1.362697224275154,-48.25084416954467,"10/03/2024, 00:48:00",false,false,Não se aplica,Briga,,"Ataques armados sobre rodas,Bar",false,31cb57fe-dc62-47c5-9a63-434f1bdb29c0,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63155,"Av. Jarbas Passarinho, 54 - Benevides, PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,PRESIDENTE MEDICI,,,-1.362697224275154,-48.25084416954467,"10/03/2024, 00:48:00",false,false,Não se aplica,Briga,,"Ataques armados sobre rodas,Bar",false,39047f0e-d509-4f43-9663-3c3a89b9e397,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63186,"Rua Sétima Linha - Tenoné, Belém - PA, 66820-175, Brasil",Norte,Pará,BELEM,TENONE,,,-1.3134917329355267,-48.431143045199576,"10/03/2024, 17:30:00",true,true,10° BPM,Ação policial,,,false,23cb0b23-e884-46a9-b636-15e7867d75f7,People,dead,Sem identificação,"10/03/2024, 17:30:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63213,"Paar, Ananindeua - PA, 67145-141, Brasil",Norte,Pará,ANANINDEUA,PAAR,,,-1.3420653625019545,-48.37890742451477,"12/03/2024, 09:00:00",true,true,29º BPM,Ação policial,,,false,e534a59f-81ff-48d4-9546-d104d7e20a19,People,dead,Sem identificação,"12/03/2024, 09:00:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63221,"R. Santa Marta - Bairro Nova União, Marituba - PA, 67208-080, Brasil",Norte,Pará,MARITUBA,NOVA UNIAO,,,-1.3592324695978897,-48.330793646603354,"12/03/2024, 13:00:00",true,true,21° BPM,Ação policial,,,false,344a9bb9-8990-48a9-90ea-61a312620849,People,dead,Sem identificação,"12/03/2024, 13:00:00",Civilian,,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63232,"Passagem Mirandinha - Barreiro, Belém - PA, 66117-435, Brasil",Norte,Pará,BELEM,BARREIRO,,,-1.4152363301052977,-48.48725295897493,"12/03/2024, 20:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,2fb56bf3-1282-4eaf-ad86-f61b94f3eb31,People,dead,Sem identificação,"12/03/2024, 20:00:00",Civilian,24,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63231,"Tv. Francisco Monteiro, 620 - Canudos, Belém - PA, 66073-210, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4580524312864136,-48.45944567958897,"13/03/2024, 01:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,ce1b3695-0e03-4bcb-af27-8693f93a65cc,People,dead,Sem identificação,"13/03/2024, 05:00:00",Civilian,40,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63257," Jurunas, Belém - PA, 66030-680, Brasil",Norte,Pará,BELEM,JURUNAS,,,-1.470902479694465,-48.49464397138028,"13/03/2024, 14:00:00",true,true,20º BPM,Tentativa/Roubo,,,false,0892fdf1-0122-4dc6-aed0-676f1f53ac01,People,dead,Sem identificação,"13/03/2024, 14:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63257," Jurunas, Belém - PA, 66030-680, Brasil",Norte,Pará,BELEM,JURUNAS,,,-1.470902479694465,-48.49464397138028,"13/03/2024, 14:00:00",true,true,20º BPM,Tentativa/Roubo,,,false,c18dd338-133e-4ea6-9411-11f71ed5520b,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63259,"Curuçambá, Ananindeua - PA, 67146-228, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,,-1.3286546802538441,-48.37889336660202,"13/03/2024, 17:00:00",true,true,29º BPM,Sequestro/Cárcere Privado,,Perseguição,true,7a8ddc06-a244-4c76-9231-a1258f8d8e3a,People,dead,Chacina,"13/03/2024, 17:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63259,"Curuçambá, Ananindeua - PA, 67146-228, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,,-1.3286546802538441,-48.37889336660202,"13/03/2024, 17:00:00",true,true,29º BPM,Sequestro/Cárcere Privado,,Perseguição,true,ff3e95d9-8242-4eea-b732-d71011cb9243,People,dead,Chacina,"13/03/2024, 17:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63259,"Curuçambá, Ananindeua - PA, 67146-228, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,,-1.3286546802538441,-48.37889336660202,"13/03/2024, 17:00:00",true,true,29º BPM,Sequestro/Cárcere Privado,,Perseguição,true,d6fcdba8-8565-43eb-9c68-d6c93817707b,People,dead,Chacina,"13/03/2024, 17:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63259,"Curuçambá, Ananindeua - PA, 67146-228, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,,-1.3286546802538441,-48.37889336660202,"13/03/2024, 17:00:00",true,true,29º BPM,Sequestro/Cárcere Privado,,Perseguição,true,61c29ae9-22c1-4a0d-b431-599ede47043a,People,dead,Chacina,"13/03/2024, 17:00:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63262,"Av. Arthur Bernardes, 31 - Telégrafo, Belém - PA, 66115-000, Brasil",Norte,Pará,BELEM,PRATINHA,,,-1.3723015,-48.4788895,"13/03/2024, 19:00:00",true,true,24°BPM,Tentativa/Roubo,,Perseguição,false,58a16ea6-f67b-4e9b-99ef-272efed24067,People,dead,Sem identificação,"13/03/2024, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63293,"Salles Jardins, Castanhal - PA, Brasil",Norte,Pará,CASTANHAL,SALLES JARDIM,,,-1.282224,-47.9611739,"13/03/2024, 21:00:00",true,true,PC - CORE,Operação policial,,,false,0f094604-59d1-4855-b7b0-e5acf04fc6cf,People,dead,Sem identificação,"13/03/2024, 21:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63271,"Residencial Maguariaçu - Avenida Ananin - Centro, Ananindeua - PA, Brasil",Norte,Pará,ANANINDEUA,CENTRO,,,-1.36056,-48.387969,"14/03/2024, 11:45:00",true,true,29°BPM,Ação policial,,,false,72494aa4-60f5-4a7a-b319-45bc4ed362d3,People,dead,Sem identificação,"14/03/2024, 11:45:00",Civilian,,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63292,"Rua Vinte e Oito de Agosto - Nova esperança (Coqueiro), Ananindeua - PA, 67140-795, Brasil",Norte,Pará,ANANINDEUA,COQUEIRO,,NOVA ESPERANCA,-1.3494147831106684,-48.41553892455167,"14/03/2024, 17:00:00",false,true,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,77833277-2e8a-43ee-b7a1-1fb02073a23b,People,wounded,Sem identificação,,Agent,,adulto,homem cis,Não identificado,outros,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,cabo,fora de serviço,Sem informação
63296,"Tv. Barão do Triunfo - Sacramenta, Belém - PA, 66120-220, Brasil",Norte,Pará,BELEM,SACRAMENTA,,,-1.419158939369451,-48.482803726719666,"14/03/2024, 18:30:00",false,false,NÃO SE APLICA,Homicidio/Tentativa,,Ataques armados sobre rodas,false,ca30c2a2-3649-49f8-804d-1be2b55cb77c,People,dead,Sem identificação,"14/03/2024, 20:45:00",Civilian,,adulto,mulher cis,Negra,sem identificação,não se aplica,Outros/Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63286,"Rua Esperantista - Jardim Sideral, Coqueiro, Belém - PA, 66635-237, Brasil",Norte,Pará,BELEM,COQUEIRO,,JARDIM SIDERAL,-1.3505867422767006,-48.44050555153781,"15/03/2024, 02:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,2307a076-d054-42f9-9eab-e4c5baf5fc0e,People,dead,Sem identificação,"15/03/2024, 02:00:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63298,"R. Damasco, 37 - Cabanagem, Belém - PA, 66625-147, Brasil",Norte,Pará,BELEM,CABANAGEM,,,-1.3670791918029999,-48.431642106745905,"15/03/2024, 14:00:00",false,false,"NÃO SE APLICA ",Suicídio,,,false,3cba7cf7-7f7f-4195-a77b-0ee47bb9e218,People,dead,Suicídio,"15/03/2024, 14:00:00",Civilian,,adulto,homem cis,Branca,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63328,"Tv. Dois de Fevereiro - Águas Brancas, Ananindeua - PA, 67033-320, Brasil",Norte,Pará,ANANINDEUA,AGUAS BRANCAS,,,-1.3870246705337141,-48.37246100066517,"16/03/2024, 13:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,fea189fe-cc34-486b-9e49-359e3fbcbf7c,People,dead,Sem identificação,"16/03/2024, 13:30:00",Civilian,23,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63346,"Av. Pedro Miranda, 1065 - Pedreira, Belém - PA, 66085-022, Brasil",Norte,Pará,BELEM,PEDREIRA,,,-1.4296292923745209,-48.47335542729788,"16/03/2024, 21:00:00",true,true,1°BPM e 28° BPM,Tentativa/Roubo,,,false,5f457c68-adb2-4a8b-9d10-5bc63ab97418,People,dead,Sem identificação,"17/03/2024, 09:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63375,"Estrada do Benjamin, Monte das Oliveiras - Cabanagem, Belém - PA, 66625-410, Brasil",Norte,Pará,BELEM,CABANAGEM,,MONTE DAS OLIVEIRAS,-1.3642509553091298,-48.431334657174,"18/03/2024, 19:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,ae77533f-6c4a-46a0-af22-d265d24146e9,People,dead,Sem identificação,"18/03/2024, 19:00:00",Civilian,,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63412,"Eng. Fernando Guilhon com a Av. B. Saião - Jurunas, Belém - PA, 66045-200, Brasil",Norte,Pará,BELEM,JURUNAS,,,-1.4751968457816846," -48.49367152574165","20/03/2024, 11:15:00",false,false,NÃO SE APLICA,Homicidio/Tentativa,,,false,3d070718-9cb0-4a6e-ad57-1b157c85eaed,People,dead,Sem identificação,"20/03/2024, 11:15:00",Civilian,,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63413,"Passagem Morimitsu - São Clemente, Belém - PA, Brasil",Norte,Pará,BELEM,SAO CLEMENTE,,,-1.3683493,-48.4602224,"20/03/2024, 14:15:00",false,true,"NÃO SE APLICA ",Homicidio/Tentativa,,,false,c958cf93-bd90-4200-bb10-21e501d3396c,People,wounded,Sem identificação,,Agent,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,sargento,fora de serviço,24 BPM
63414,"Av. Arthur Bernardes, 216 -Residencia Viver Pratinha, Pratinha, Belém - PA, Brasil",Norte,Pará,BELEM,PRATINHA,,RESIDENCIAL VIVER PRATINHA,-1.358557,-48.477286,"20/03/2024, 16:00:00",true,true,24º BPM,Operação policial,,,false,9b2cdeb0-218a-4100-b1f3-35d7593901c4,People,dead,Sem identificação,"20/03/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
63414,"Av. Arthur Bernardes, 216 -Residencia Viver Pratinha, Pratinha, Belém - PA, Brasil",Norte,Pará,BELEM,PRATINHA,,RESIDENCIAL VIVER PRATINHA,-1.358557,-48.477286,"20/03/2024, 16:00:00",true,true,24º BPM,Operação policial,,,false,e4b2c69d-aa2b-4c9f-9ce1-0a5d8912a039,People,dead,Sem identificação,"20/03/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
